Star Trek: Insurrection	1998
Such a Long Journey	2000
Gidget Goes to Rome	1963
The Girl Hunters	1963
General Idi Amin Dada	1974
Scumrock	2004
The Bikini Carwash Company II	1993
Sweety Barrett	1998
Tarzan	1999
Tarzan and the Lost City	1998
Tea with Mussolini	1999
Telling You	1998
Gone Are the Days!	1963
The Great Escape	1963
Gina	1974
The Girl from Petrovka	1974
Henry IV	1984
The Guys	2003
The Theory of Flight	1998
The Thin Red Line	1998
This is My Father	1999
Torrente, the Dumb Arm of the Law	1998
The Haunted Palace	1964
The Haunting	1963
Golden Needles	1974
The Golden Voyage of Sinbad	1973
Blood Warriors	1993
Fogi Is a Bastard	1998
Bloodfist V: Human Target	1994
The Treat	1997
U.S. Marshals	1998
Don't Go Breaking My Heart	1998
Velvet Goldmine	1998
Heavens Above!	1963
Gone in 60 Seconds	1974
The Great McGonagall	1975
The Evil That Men Do	1984
Blue Flame	1995
Exterminator 2	1984
Bodies, Rest & Motion	1993
When the Light Comes	1997
Wag the Dog	1997
The Wedding Singer	1998
What Dreams May Come	1998
The Groove Tube	1972
Conversation Piece	1974
The Falcon and the Snowman	1985
Falling in Love	1984
Body Melt	1993
Body Shot	1993
Body Snatchers	1993
Body of Evidence	1993
Boiling Point	1993
Wild Things	1998
Wild Wild West	1999
My Life So Far	1999
The Hook	1963
Harry and Tonto	1974
Fatal Games	1984
Fear City	1984
Bopha!	1993
Born Yesterday	1993
Bound by Honor	1993
The Householder	1963
Hud	1963
I Could Go On Singing	1963
Hum Dil De Chuke Sanam	1999
Bounty Tracker	1993
Boxing Helena	1993
Boys From Brazil	1992
Final Justice	1985
In the Cool of the Day	1963
Finders Keepers	1984
Firestarter	1984
The Flamingo Kid	1984
A Flash of Green	1984
Flashpoint	1984
A Bronx Tale	1993
Irma La Douce	1963
Not on Your Life	1964
Fleshburn	1984
Footloose	1984
Northern Extremes	1993
It Happened at the World's Fair	1963
Fort Saganne	1984
Dopamine	2003
Fancy Dancing	2002
Carandiru	2004
Luminous Motion	2000
Sex Sells: The Making of Touch?	2005
Various Positions	2002
Big Momma's House 2	2006
The Tender Trap	1955
Tennessee's Partner	1955
Texas Lady	1955
Three for the Show	1955
War of the Worlds	2005
Hurricane Rosy	1980
Tight Spot	1955
Tess	1979
To Catch a Thief	1955
To Hell and Back	1955
Avalanche Express	1979
That Summer	1978
There Goes the Bride	1980
Thirst	1979
Baby Snakes	1979
Tim	1979
Time After Time	1979
Paheli	2005
Trial	1955
The Heirloom	2005
Bear Island	1980
Zen Noir	2006
Tom Horn	1980
The Trouble with Harry	1955
In Her Shoes	2005
A Tout de Suite	2005
Tourist Trap	1979
Unchained	1955
Dansh	2005
Untamed	1955
Best Boy	1979
Beyond the Poseidon Adventure	1979
It's All Gone Pete Tong	2005
The Tai Chi Master	2003
Twice a Woman	1979
Dawn of the Dead	1979
L'Umanoide	1979
Riding Alone for Thousands of Miles	2006
Birth of the Beatles	1979
The Black Hole	1979
Up from the Depths	1979
The View from Pompey's Head	1955
Blackjack	1979
Mickybo & Me	2004
The Black Stallion	1979
Blauvogel	1979
The Tin Drum	1979
Sidney Sheldon's 'Bloodline'	1979
You're Gonna Miss Me	2007
Violent Saturday	1955
The Virgin Queen	1955
One Joke Too Many	1980
Hole	2006
Boardwalk	1979
Van Nuys Blvd.	1979
Robots	2005
Boulevard Nights	1979
Little Dieter Needs to Fly: Escape from Laos	1998
The Villain	1979
Carried Away	1998
Schpaaa	1999
King's Ransom	2005
Casa de los Babys	2003
Scary Movie	2000
Shiloh 2: Shiloh Season	1999
Changing Hearts	2002
The Real Howard Spitz	1998
Wrongfully Accused	1998
X-Men	2000
Horns and Halos	2002
Zero Effect	1998
Existenz	1999
Herbie Rides Again	1974
Men in Black II	2002
Titan A.E.	2000
How to Deal	2003
Star Wars: Episode I - The Phantom Menace	1999
The Emperor's New Groove	2000
The Holy Mountain	1973
Homebodies	1974
I'll Sleep When I'm Dead	2004
The House of the Seven Corpses	1973
Billabong Odyssey	2003
Human, Too Human	1973
CB4	1993
Cadillac Girls	1993
Calendar	1993
Calendar Girl	1993
Capote	2005
Johnny Cool	1963
Ici et Ailleurs	1976
Il ?tait une fois dans l'Est	1974
Charlie: The Life and Art of Charles Chaplin	2004
Carlito's Way	1993
Carnosaur	1993
Kings of the Sun	1963
Inn of the Damned	1974
Kissin' Cousins	1964
The Internecine Project	1974
Garbo Talks	1984
The Cement Garden	1993
Johan	1976
The Cemetery Club	1993
Memorias Postumas	2001
Century	1993
Chained Heat 2	1993
Raven's End	1964
The Island at the Top of the World	1974
You and Me	2006
The L-Shaped Room	1962
It's Alive	1974
It's Not the Size That Counts	1974
George Stevens: A Filmmaker's Journey	1984
The Leather Boys	1963
Italianamerican	1974
King Arthur	2004
Girls Nite Out	1983
Give My Regards to Broad Street	1984
Green Snake	1993
Back Soon	2007
Olga	2004
Lilies of the Field	1963
The List of Adrian Messenger	1963
Serenity	2005
A League of Ordinary Gentlemen	2005
Lord of the Flies	1963
Love Is a Ball	1963
Love with the Proper Stranger	1963
Grace Quigley	1984
Cible Emouvante	1992
Grandview U.S.A.	1984
Clean, Shaven	1993
Mahanagar	1963
Gremlins	1984
Greystoke: The Legend of Tarzan, Lord of the Apes	1984
Bad Manners	1984
Cliffhanger	1993
Cold Sweat	1993
The Man From the Diner's Club	1963
Combination Platter	1993
The Gunrunner	1989
The Crazy Family	1986
Hambone and Hillie	1984
Coneheads	1993
Ejforija	2006
Mary, Mary	1963
Play It to the Bone	1999
McLintock!	1963
Hard to Hold	1984
Hardbodies	1984
The Tiger's Tail	2006
Heartbreakers	1985
Heavenly Bodies	1985
Against the Ropes	2004
The Sea Change	1998
Dracula: Pages from a Virgin's Diary	2003
We're No Angels	1955
White Feather	1955
Anatomy 2	2004
Women's Prison	1955
The Wedding Date	2005
Breaking Away	1979
The Brood	1979
You're Never Too Young	1955
Filles Perdues, Cheveux Gras	2002
Buffet Froid	1979
The Bugs Bunny/Road Runner Movie	1979
The Bushido Blade	1980
Butch and Sundance: The Early Days	1979
Wanda Nevada	1979
The Wanderers	1979
C'est pas moi, c'est lui	1979
C.H.O.M.P.S.	1979
California Dreaming	1979
The Warriors	1979
When You Comin' Back, Red Ryder?	1979
Get Well Soon	2001
When a Stranger Calls	1979
Wild Horse Hank	1979
Winter Kills	1979
Wise Blood	1979
The World Is Full of Married Men	1979
Lao Niang Gou Sao	1986
Woyzeck	1979
Team America: World Police	2004
The Champ	1979
Chapter Two	1979
Yanks	1979
Marriages!	2004
The China Syndrome	1979
Love Object	2004
A Young Connecticut Yankee in King Arthur's Court	1995
The Young Poisoner's Handbook	1995
12 Angry Men	1957
20 Million Miles to Earth	1957
The 27th Day	1957
Circle of Iron	1978
City on Fire	1979
Clair de Femme	1979
Zmory	1979
Zahrada	1995
Abandon Ship	1957
Cola, Candy, Chocolate	1979
Across the Bridge	1957
Malibu's Most Wanted	2003
Zulu Dawn	1979
À Nous Deux	1979
Divan	2004
Olive Juice	2000
Confessions from the David Galaxy Affair	1979
Zusje	1995
My First Wedding	2006
Drumline	2002
Vertical Ray of the Sun	2001
Ladder 49	2004
Kazablan	1973
Little Man	2005
Little Man	2006
Get Rich or Die Tryin'	2005
The Klansman	1974
America's Heart & Soul	2004
Lacombe Lucien	1974
Lancelot of the Lake	1974
Young Aphrodites	1963
Law and Disorder	1974
Lenny	1974
Cool Runnings	1993
The Mind Benders	1963
Mondo Cane	1962
Unfolding Florence	2005
The Crawlers	1990
The Crush	1993
The Mouse on the Moon	1962
The Little Prince	1974
Move Over, Darling	1963
Holi	1984
Hollywood Hot Tubs	1984
Curse IV: The Ultimate Sacrifice	1988
The Custodian	1993
Miami Vice	2006
Lost in the Stars	1974
Love at First Sight	1977
Southern Cross	1999
Hot Dog...The Movie	1984
Spirit: Stallion of the Cimarron	2002
DaVinci's War	1993
The Hotel New Hampshire	1984
A Star for Two	1991
The House of God	1978
My Six Loves	1963
Pathfinder	2007
Contempt	1963
Casino Royale	2006
Lovin' Molly	1974
Lucky Luciano	1973
Macon County Line	1974
Hundra	1984
Winter Light	1963
Mahler	1974
The Maids	1975
Dangerous Game	1993
A Dangerous Woman	1993
The Dark Half	1993
Dark Tide	1993
Dark Universe	1993
A New Kind of Love	1963
The Merchant of Venice	2004
Nine Hours to Rama	1963
The Ice Pirates	1984
Iceman	1984
Dave	1993
Day of the Dog	1993
Dazed and Confused	1993
I Don't Want to Talk About It	1993
Take the Lead	2006
Impulse	1984
Dead On	1993
Deadfall	1993
Indiana Jones and the Temple of Doom	1984
Deadly Exposure	1993
Operation Bikini	1963
Fearless	2006
The Initiation	1984
Dedictvi Aneb Kurvahosigutntag	1993
Invisible Strangler	1984
Demolition Man	1993
Palm Springs Weekend	1963
Bangkok Dangerous	2001
Irreconcilable Differences	1984
We Jam Econo: The Story of the Minutemen	2005
Ham & Cheese	2004
Hangman's Curse	2003
The Straight Story	1999
Helmia Ja Sikoja	2004
An Affair to Remember	1957
Man on Fire	2004
1984	1956
23 Paces to Baker Street	1956
The Amazing Colossal Man	1957
Montparnasse 19	1958
Crazy for Love	2005
Bitter Victory	1958
Alexander the Great	1956
April Love	1957
Chain	2005
I Remember Me	2001
The Ambassador's Daughter	1956
Anastasia	1956
The Seven Hills of Rome	1957
Or	2005
The Astounding She-Monster	1957
Attack of the Crab Monsters	1957
The Aryan Couple	2004
Anything Goes	1956
Aparajito	1956
The Adventures of Arsene Lupin	1957
Baby Face Nelson	1957
The Bachelor Party	1957
Around the World in 80 Days	1956
Autumn Leaves	1956
Band of Angels	1957
The Barretts of Wimpole Street	1957
Away All Boats	1956
Baby Doll	1956
The Baby and the Battleship	1956
The Bad Seed	1956
Beau James	1957
Beginning of the End	1957
Bandido	1956
Bernardine	1957
Mother India	1957
Porno Film	2000
The Big Land	1957
The Night Heaven Fell	1958
Dark Asylum	2001
River Queen	2005
Dandelion	2005
Schultze Gets the Blues	2005
Ali G Indahouse	2002
Mame	1974
Man on a Swing	1974
The Anarchist Cookbook	2003
The Man with the Golden Gun	1974
Anazapta	2001
The Last Horror Movie	2003
McQ	1974
Miracle	2004
Oyster Farmer	2005
Crusade: A March Through Time	2006
Dennis the Menace	1993
Desperate Remedies	1995
Papa's Delicate Condition	1963
Banana Peel	1963
One Night with the King	2006
Diario Di Un Vizio	1997
Die Watching	1993
Luck	2003
Mixed Company	1974
Monty Python and the Holy Grail	1975
Moonrunners	1975
In the Blood	1989
Digger	1993
Johnny Dangerously	1984
The Prize	1963
Mr. Majestyk	1974
Joy of Sex	1984
Joyeuses Paques!	1984
Desperate Motive	1992
Jungle Warriors	1984
Just the Way You Are	1984
Bebo's Girl	1963
The Karate Kid	1984
Double Dragon	1994
Double Exposure	1993
Mongol	2008
Dracula Rising	1993
The Running Man	1963
Feedback	1979
Kidco	1984
The Killing Fields	1984
Dragon: The Bruce Lee Story	1993
Music of the Heart	1999
Killpoint	1984
The Adventures of the American Rabbit	1986
Smalltown, Italy	2005
King Kongs Faust	1985
Men of Honor	2000
An All Dogs Christmas Carol	1998
Ed and His Dead Mother	1993
Eddie Presley	1993
800 Leagues Down the Amazon	1993
Shock Corridor	1963
Lassiter	1984
The Burial Society	2004
Picture Claire	2001
Overnight Sensation	2000
The Fanatic	1982
The Last Starfighter	1984
Dr. Seuss' The Cat in the Hat	2003
Veronica Guerin	2003
Madeinusa	2005
Blood of Dracula	1957
Bombers B-52	1957
Boy on a Dolphin	1957
The Bridge on the River Kwai	1957
Brothers in Law	1957
The Buster Keaton Story	1957
Breaker Morant	1980
Cast a Dark Shadow	1955
Calvaire	2006
He Who Must Die	1957
Aakrosh	1980
Chase a Crooked Shadow	1958
Christmas With the Kranks	2004
Airplane!	1980
Batman Begins	2005
Alligator	1980
Rocket Gibraltar	1988
Crime of Passion	1957
Bustin' Bonaparte	2005
Altered States	1980
American Gigolo	1980
The Curse of Frankenstein	1957
Running on Empty	1988
Kiklop	1982
Any Which Way You Can	1980
Salaam Bombay!	1988
Salome's Last Dance	1988
The Deadly Mantis	1957
Decision at Sundown	1957
The Deep Six	1958
The Deerslayer	1957
Salsa	1988
Something New	2006
Saturday the 14th Strikes Back	1988
Tokyo Godfathers	2004
From the Life of the Marionettes	1980
Tre Metri Sopra Il Cielo	2004
School Daze	1988
Ted Bundy	2002
Screwball Hotel	1988
Scrooged	1988
The Serpent and the Rainbow	1988
Seven Hours to Judgment	1988
The Seventh Sign	1988
Severance	1989
The Beach Boys: An American Band	1985
Shadows in the Storm	1990
Shakedown	1988
Newman's Law	1974
The Five Of Us	2004
Ocean's Twelve	2004
Place Called Chiapas	1998
She's Having a Baby	1988
Shoot to Kill	1988
Masked and Anonymous	2003
The Night Porter	1974
The Nine Lives of Fritz the Cat	1974
The Clay Bird	2004
Exils	2005
Coastlines	2006
Cypher	2002
The Odessa File	1974
Soldier in the Rain	1963
Son of Flubber	1963
Our Time	1974
Entangled	1992
Ernest Rides Again	1993
Spencer's Mountain	1963
The Outfit	1973
Monster Dog	1984
Ethan Frome	1993
Even Cowgirls Get the Blues	1993
Every Breath	1993
The Conjugal Bed	1963
The Parallax View	1974
The Stripper	1963
Paul and Michelle	1974
The Little Drummer Girl	1984
Summer Magic	1963
Sunday in New York	1964
The Sword in the Stone	1963
Persecution	1974
The Lonely Guy	1984
Face the Music	1992
Falling Down	1993
The Secret Life of Words	2006
Take Her, She's Mine	1963
Tammy and the Doctor	1963
Phantom of the Paradise	1974
Love Scenes	1983
Family Prayers	1993
Love Streams	1984
Lovelines	1984
Fanfan	1993
A Far Off Place	1993
Jandek on Corwood	2004
Fatal Instinct	1993
A La Mode	1994
This Sporting Life	1963
The Three Lives of Thomasina	1964
Fear of a Black Hat	1993
Sexy Beast	2001
Fearless	1993
Making the Grade	1984
The Three Stooges Go Around the World in a Daze	1963
The Thrill of It All!	1963
A Ticklish Affair	1963
Tom Jones	1963
Toys in the Attic	1963
Marche a l'Ombre	1984
Maria's Lovers	1984
Mario	1984
Martin's Day	1985
Mass Appeal	1984
Marie-Jo et ses 2 amours	2002
The Life	2004
Civic Duty	2007
Together	2001
Manderlay	2006
The Chorus	2005
The Delicate Delinquent	1957
The Delinquents	1957
Designing Woman	1957
Desk Set	1957
Congorama	2006
Dino	1957
Court of Lonely Royals	2007
Loco Love	2003
Bare Wench Project	2000
Two Eyes, Twelve Hands	1958
Doctor at Large	1957
Don't Go Near the Water	1957
The Baltimore Bullet	1980
Akeelah and the Bee	2006
The Lower Depths	1957
Beauty Shop	2005
Drango	1957
Going Greek	2003
The Missing Gun	2002
Battle Beyond the Stars	1980
Below the Belt	1980
Edge of the City	1957
Dirty Deeds	2005
Beyond Evil	1980
The Big Brawl	1980
The Big Red One	1980
Dragon Wars	2007
The Enemy Below	1957
Ovunque sei	2004
The Looking Glass War	1968
Loot	1971
The Black Marble	1980
Bloodeaters	1980
Love Story	1970
Lovers and Other Strangers	1970
Loving	1970
The Blue Lagoon	1980
The Blues Brothers	1980
Short Circuit 2	1988
Silent Assassins	1988
A Farewell to Arms	1957
EvenHand	2002
Borderline	1980
Breaking Glass	1980
Slaughterhouse Rock	1988
Fear Strikes Out	1957
The Female Animal	1957
Zebraman	2007
Macho Callahan	1970
Madron	1970
The Magic Garden of Stanley Sweetheart	1970
Bronco Billy	1980
Brubaker	1980
The Benchwarmers	2006
Free	2002
Bullet Train	1975
Snack Bar Budapest	1988
Fire Down Below	1957
A Man Called Horse	1970
Caboblanco	1981
Caddyshack	1980
Cafe Express	1980
Charming Billy	1999
Cherry Falls	2000
The Man Who Had Power Over Women	1970
The Man Who Haunted Himself	1970
The Real Gone Girls	1970
Can't Stop the Music	1980
Sorority Babes in the Slimeball Bowl-O-Rama	1988
South of Reno	1988
Freeway II: Confessions of a Trickbaby	1999
The McKenzie Break	1970
Spellbinder	1988
Spellcaster	1991
Crocodile Tears	1998
Spike of Bensonhurst	1988
Mera Naam Joker	1970
Last Crusade	1970
Split Decisions	1988
The Vanishing	1988
Deal of a Lifetime	1999
The Mind of Mr. Soames	1970
Stealing Heaven	1988
Stealing Home	1988
Sticky Fingers	1988
The Molly Maguires	1970
Monte Walsh	1970
The Moonshine War	1970
Spider-Man	2002
Stormy Monday	1988
Dolce Far Niente	2000
A Summer Story	1988
Sunset	1988
Black Sabbath	1963
Twilight of Honor	1963
Fiorile	1993
Fire in the Sky	1993
The Firm	1993
Stick It	2006
The Silence	1963
The Big Bad Swim	2006
Meatballs Part II	1984
Fist of Honor	1993
Fit to Kill	1993
Flesh and Bone	1993
Under the Yum Yum Tree	1963
Kisses and Caroms	2005
Longing	2007
Fly by Night	1993
The Legend	1993
The Legend 2	1993
The V.I.P.s	1963
Mike's Murder	1984
Shimotsuma Monogatari	2005
For Love or Money	1993
Missing in Action	1984
Forced to Kill	1993
The Last Sign	2005
Misunderstood	1984
Fortress	1993
Monaco Forever	1984
Madagascar	2005
Do You Like Hitchcock?	2005
The Victors	1963
Lepel	2005
Mortuary	1983
Frauds	1992
Moscow on the Hudson	1984
Free Willy	1993
Strawberry and Chocolate	1994
Mrs. Soffel	1984
Frogtown II	1992
The Muppets Take Manhattan	1984
The Fugitive	1993
The Ground Truth	2006
Ma Mere	2005
Aupa Etxebeste!	2005
Blood and Chocolate	2007
Future Shock	1993
The Wheeler Dealers	1963
Who's Been Sleeping in My Bed?	1963
Who's Minding the Store?	1963
Wives and Lovers	1963
Fast Food Nation	2006
The Naked Country	1985
The Naked Face	1984
Benjamin Smoke	2000
You Can Count on Me	2000
The Natural	1984
House of Wax	2005
Dream One	1983
The Next One	1981
Next of Kin	1984
My Son	2006
Kamataki	2005
My Flesh and Blood	2003
A Driver For Vera	2004
Night Patrol	1985
Mutant	1984
Just My Luck	2006
Night of the Comet	1984
The Phantom of the Opera	2004
Trigger	2006
Flesh for the Beast	2003
Forty Guns	1957
American Desi	2001
From Hell It Came	1957
Funny Face	1957
Carny	1980
Gods and Generals	2003
The Good Girl	2002
The Man of the Year	2003
The Fuzzy Pink Nightgown	1957
The Garment Jungle	1957
Full Grown Men	2008
The Chain Reaction	1980
A Change of Seasons	1980
Cheaper to Keep Her	1980
Spider Forest	2004
The Girl Most Likely	1957
Jeepers Creepers	2001
Cheech and Chong's Next Movie	1980
Romeo and Juliet	1954
The Piano Tuner of Earthquakes	2006
London	2006
Circle of Two	1980
City of Women	1980
Holla	2006
The Green Man	1956
To Die of Love	1971
Move	1970
Look	2007
Luxury Car	2006
Cloud Dancer	1980
Coal Miner's Daughter	1980
Hana & Alice	2004
Gun Glory	1957
Gunfight at the O.K. Corral	1957
Myra Breckinridge	1970
Coast to Coast	1980
The Competition	1980
Sweet Hearts Dance	1988
Switching Channels	1988
Gunsight Ridge	1957
Deep End	1971
Cruising	1980
Virgin Territory	2007
Taffin	1988
Live Forever: The Rise and Fall of Brit Pop	2003
101 Dalmatians	1996
Half Human	1957
Tales from the Gimli Hospital	1997
Talk Radio	1988
The Happy Road	1957
2 Days in the Valley	1996
A Hatful of Rain	1957
Web of the Spider	1971
Tango Bar	1989
Tapeheads	1988
Heaven Knows, Mr. Allison	1957
The Night Visitor	1971
Our Earthmen Friends	2006
The Departed	2006
Stigmata	1999
Cuba Crossing	1980
Cutting Loose	1996
No Blade of Grass	1970
Two Hands	1999
The Day Time Ended	1980
The Telephone	1988
Tequila Sunrise	1988
Terror Within	1989
Norwood	1970
Notes Towards an African Orestes	1975
They Live	1988
The Thin Blue Line	1988
Things Change	1988
Tiger Warsaw	1988
The Stunt Woman	1997
Airbag	1996
On a Clear Day You Can See Forever	1970
One More Time	1970
The Only Game in Town	1970
A Time of Destiny	1988
Alaska	1996
Albino Alligator	1997
Aldous Huxley: The Gravity of Light	1997
The Owl and the Pussycat	1970
To Kill a Priest	1989
Tokyo Pop	1988
Tommy Tricker and the Stamp Traveller	1988
My Neighbor Totoro	1988
Landscape in the Mist	1988
Torch Song Trilogy	1988
Tougher than Leather	1988
Track 29	1988
Love Chronicles	2003
Somersault	2005
Social Genocide	2004
A Nightmare on Elm Street	1984
1984	1984
The Ninja Mission	1984
Voices of Iraq	2004
Volevo Solo Dormirle Addosso	2004
House of Voices	2004
Narco	2004
No Small Affair	1984
Not for Publication	1984
Nothing Lasts Forever	1984
Wolf Creek	2005
The Skeleton Key	2005
Smile	2005
Match Point	2006
Odd Jobs	1986
Wild Tigers I Have Known	2007
Shortbus	2006
Oh Happy Day	2004
Go for Zucker!	2006
Oh, God! You Devil	1984
Old Enough	1984
Everyone's Hero	2006
Ordo	2004
Once upon a Time in America	1984
One Night Stand	1984
Sin Ton Ni Sonia	2003
Ordeal by Innocence	1984
A Few Days in September	2006
Over the Brooklyn Bridge	1984
Oxford Blues	1984
